2021/10/21,1702,0,1040700, 1040700
2021/10/22,1678,0,1040700, 1040700
2021/10/23,1678,0,1040700, 1040700
2021/10/24,1678,0,1040700, 1040700
2021/10/25,1739,173900,866800, 1040700
2021/10/26,1812,173900,866800, 1040700
2021/10/27,1795,0,1046300, 1046300
2021/10/28,1720,0,1046300, 1046300
2021/10/29,1743,174300,872000, 1046300
2021/10/30,1743,174300,872000, 1046300
2021/11/1,1803,174300,872000, 1046300
2021/11/2,1769,0,1048900, 1048900
2021/11/3,1769,0,1048900, 1048900
2021/11/4,1777,177700,871200, 1048900
2021/11/5,1691,0,1040300, 1040300
2021/11/6,1691,0,1040300, 1040300
2021/11/7,1691,0,1040300, 1040300
2021/11/8,1500,0,1040300, 1040300
2021/11/9,1515,151500,888800, 1040300
2021/11/10,1464,0,1035200, 1035200
2021/11/11,1459,0,1035200, 1035200
2021/11/12,1504,150400,884800, 1035200
2021/11/13,1504,150400,884800, 1035200
2021/11/14,1504,150400,884800, 1035200
2021/11/15,1460,0,1030800, 1030800
2021/11/16,1445,0,1030800, 1030800
2021/11/17,1433,0,1030800, 1030800
2021/11/18,1408,0,1030800, 1030800
2021/11/19,1411,141100,889700, 1030800
2021/11/20,1411,141100,889700, 1030800
2021/11/21,1411,141100,889700, 1030800
2021/11/22,1411,141100,889700, 1030800
2021/11/23,1411,141100,889700, 1030800
2021/11/24,1424,141100,889700, 1030800
2021/11/25,1436,141100,889700, 1030800
2021/11/26,1403,0,1030000, 1030000
2021/11/27,1403,0,1030000, 1030000
2021/11/28,1403,0,1030000, 1030000
2021/11/29,1367,0,1030000, 1030000
2021/11/30,1316,0,1030000, 1030000
2021/12/1,1324,132400,897600, 1030000
2021/12/2,1321,0,1029700, 1029700
2021/12/3,1363,136300,893400, 1029700
2021/12/4,1363,136300,893400, 1029700
2021/12/5,1363,136300,893400, 1029700
2021/12/6,1378,136300,893400, 1029700
2021/12/7,1434,136300,893400, 1029700
2021/12/8,1420,0,1035400, 1035400
2021/12/9,1414,0,1035400, 1035400
2021/12/10,1407,0,1035400, 1035400
2021/12/11,1407,0,1035400, 1035400
2021/12/12,1407,0,1035400, 1035400
2021/12/13,1415,141500,893900, 1035400
2021/12/14,1410,0,1034900, 1034900
2021/12/15,1451,145100,889800, 1034900
2021/12/16,1473,145100,889800, 1034900
2021/12/17,1471,0,1036900, 1036900
2021/12/18,1471,0,1036900, 1036900
2021/12/19,1471,0,1036900, 1036900
2021/12/20,1449,0,1036900, 1036900
2021/12/21,1456,145600,891300, 1036900
2021/12/22,1446,0,1035900, 1035900
2021/12/23,1458,145800,890100, 1035900
2021/12/24,1460,145800,890100, 1035900
2021/12/25,1460,145800,890100, 1035900
2021/12/26,1460,145800,890100, 1035900
2021/12/27,1450,0,1035100, 1035100
2021/12/28,1457,145700,889400, 1035100
2021/12/29,1460,145700,889400, 1035100
2021/12/30,1467,145700,889400, 1035100
2022/1/1,1467,145700,889400, 1035100
2022/1/2,1467,145700,889400, 1035100
2022/1/3,1467,145700,889400, 1035100
2022/1/4,1486,145700,889400, 1035100
2022/1/5,1534,145700,889400, 1035100
2022/1/6,1552,145700,889400, 1035100
2022/1/7,1605,145700,889400, 1035100
2022/1/8,1605,145700,889400, 1035100
2022/1/9,1605,145700,889400, 1035100
2022/1/10,1605,145700,889400, 1035100
2022/1/11,1631,145700,889400, 1035100
2022/1/12,1667,145700,889400, 1035100
2022/1/13,1732,145700,889400, 1035100
2022/1/14,1717,0,1061100, 1061100
2022/1/15,1717,0,1061100, 1061100
2022/1/16,1717,0,1061100, 1061100
2022/1/17,1682,0,1061100, 1061100
2022/1/18,1568,0,1061100, 1061100
2022/1/19,1502,0,1061100, 1061100
2022/1/20,1520,152000,909100, 1061100
2022/1/21,1496,0,1058700, 1058700
2022/1/22,1496,0,1058700, 1058700
2022/1/23,1496,0,1058700, 1058700
2022/1/24,1486,0,1058700, 1058700
2022/1/25,1444,0,1058700, 1058700
2022/1/26,1465,146500,912200, 1058700
2022/1/27,1444,0,1056600, 1056600
2022/1/28,1425,0,1056600, 1056600
2022/1/29,1425,0,1056600, 1056600
2022/1/30,1425,0,1056600, 1056600
2022/2/1,1445,144500,912100, 1056600
2022/2/2,1499,144500,912100, 1056600
2022/2/3,1512,144500,912100, 1056600
2022/2/4,1530,144500,912100, 1056600
2022/2/5,1530,144500,912100, 1056600
2022/2/6,1530,144500,912100, 1056600
2022/2/7,1535,144500,912100, 1056600
2022/2/8,1559,144500,912100, 1056600
2022/2/9,1700,144500,912100, 1056600
2022/2/10,1714,144500,912100, 1056600
2022/2/11,1714,144500,912100, 1056600
2022/2/12,1714,144500,912100, 1056600
2022/2/13,1714,144500,912100, 1056600
2022/2/14,1674,0,1079500, 1079500
2022/2/15,1652,0,1079500, 1079500
2022/2/16,1664,166400,913100, 1079500
2022/2/17,1674,166400,913100, 1079500
2022/2/18,1675,166400,913100, 1079500
2022/2/19,1675,166400,913100, 1079500
2022/2/20,1675,166400,913100, 1079500
2022/2/21,1707,166400,913100, 1079500
2022/2/22,1676,0,1080700, 1080700
2022/2/23,1676,0,1080700, 1080700
2022/2/24,1671,0,1080700, 1080700
2022/2/25,1661,0,1080700, 1080700
2022/2/26,1661,0,1080700, 1080700
2022/2/27,1661,0,1080700, 1080700
